1,0.003637,1,0
2,0.002374,2,0
3,0.001723,3,0
4,0.001753,4,0
5,0.001704,5,0
6,0.001754,6,0
7,0.001793,7,0
8,0.001894,8,0
9,0.001894,9,0
10,0.001863,1,0
11,0.001973,2,0
12,0.002084,3,0
13,0.003136,4,0
14,0.002244,5,0
15,0.002134,6,0
16,0.035867,7,0
17,0.002745,8,0
18,0.002314,9,0
19,0.002375,10,0
20,0.002334,2,0
21,0.002394,3,0
22,0.002896,4,0
23,0.002645,5,0
24,0.002625,6,0
25,0.002765,1,0
26,0.002806,2,0
27,0.002936,3,0
28,0.002956,4,0
29,0.003006,5,0
30,0.002986,3,0
31,0.003036,4,0
32,0.003266,5,0
33,0.002695,6,0
34,0.002745,7,0
35,0.002765,2,0
36,0.002785,3,0
37,0.002835,4,0
38,0.002806,5,0
39,0.002895,6,0
40,0.002905,4,0
41,0.002995,5,0
42,0.003036,6,0
43,0.003166,7,0
44,0.003256,8,0
45,0.003978,3,0
46,0.003267,4,0
47,0.003226,5,0
48,0.003376,6,0
49,0.003347,7,0
50,0.003397,2,0
51,0.003537,3,0
52,0.003496,4,0
53,0.003567,5,0
54,0.003607,6,0
55,0.003667,4,0
56,0.003647,5,0
57,0.003747,6,0
58,0.003817,7,0
59,0.003898,8,0
60,0.003837,3,0
61,0.003877,4,0
62,0.003967,5,0
63,0.004028,6,0
64,0.004087,7,0
65,0.004168,5,0
66,0.004218,6,0
67,0.004248,7,0
68,0.004258,8,0
69,0.004489,9,0
70,0.004358,4,0
71,0.004409,5,0
72,0.004449,6,0
73,0.004408,7,0
74,0.004438,8,0
75,0.006192,3,0
76,0.004809,4,0
77,0.004699,5,0
78,0.004729,6,0
79,0.004809,7,0
80,0.004839,5,0
81,0.004799,6,0
82,0.004909,7,0
83,0.005,8,0
84,0.00502,9,0
85,0.00506,4,0
86,0.005089,5,0
87,0.00516,6,0
88,0.005149,7,0
89,0.00526,8,0
90,0.00525,6,0
91,0.00531,7,0
92,0.00538,8,0
93,0.005441,9,0
94,0.00548,10,0
95,0.00549,5,0
96,0.005571,6,0
97,0.005501,7,0
98,0.005691,8,0
99,0.005641,9,0
100,0.005761,4,0
101,0.006011,5,0
102,0.005901,6,0
103,0.005931,7,0
104,0.005911,8,0
105,0.005941,6,0
106,0.005951,7,0
107,0.006051,8,0
108,0.006121,9,0
109,0.006192,10,0
110,0.007263,5,0
111,0.006302,6,0
112,0.006182,7,0
113,0.006231,8,0
114,0.006312,9,0
115,0.006352,7,0
116,0.006382,8,0
117,0.006432,9,0
118,0.006512,10,0
119,0.006513,11,0
120,0.006482,6,0
121,0.006522,7,0
122,0.006572,8,0
123,0.006893,9,0
124,0.006713,10,0
125,0.006683,5,0
126,0.006693,6,0
127,0.006763,7,0
128,0.006773,8,0
129,0.006853,9,0
130,0.006893,7,0
131,0.006863,8,0
132,0.007124,9,0
133,0.007073,10,0
134,0.007073,11,0
135,0.007063,6,0
136,0.007103,7,0
137,0.007223,8,0
138,0.007274,9,0
139,0.007314,10,0
140,0.007364,8,0
141,0.007364,9,0
142,0.007464,10,0
143,0.008155,11,0
144,0.007865,12,0
145,0.007464,7,0
146,0.007594,8,0
147,0.007684,9,0
148,0.007694,10,0
149,0.007744,11,0
150,0.007885,6,0
151,0.007774,7,0
152,0.007845,8,0
153,0.007905,9,0
154,0.007945,10,0
155,0.008055,8,0
156,0.008075,9,0
157,0.008105,10,0
158,0.008195,11,0
159,0.008195,12,0
160,0.008146,7,0
161,0.008245,8,0
162,0.01063,9,0
163,0.008436,10,0
164,0.008486,11,0
165,0.008676,9,0
166,0.008777,10,0
167,0.008766,11,0
168,0.008856,12,0
169,0.007174,13,0
170,0.007004,8,0
171,0.007094,9,0
172,0.007104,10,0
173,0.007323,11,0
174,0.007294,12,0
175,0.007354,7,0
176,0.007314,8,0
177,0.007434,9,0
178,0.007374,10,0
179,0.007514,11,0
180,0.007464,9,0
181,0.007544,10,0
182,0.007825,11,0
183,0.007655,12,0
184,0.007664,13,0
185,0.007664,8,0
186,0.007665,9,0
187,0.007755,10,0
188,0.007785,11,0
189,0.007805,12,0
190,0.007854,10,0
191,0.007925,11,0
192,0.007874,12,0
193,0.007954,13,0
194,0.008036,14,0
195,0.008055,9,0
196,0.008126,10,0
197,0.008165,11,0
198,0.008145,12,0
199,0.008146,13,0
200,0.008255,8,0
-1, 4.27825,0 , 0
