2.368980e-02, 5, 200.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
4.497020e-02, 5, 400.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
7.360780e-02, 5, 600.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
1.006328e-01, 5, 800.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
1.275030e-01, 5, 1000.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
1.569040e-01, 5, 1200.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
1.928574e-01, 5, 1400.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
2.216336e-01, 5, 1600.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
2.541274e-01, 5, 1800.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
2.825472e-01, 5, 2000.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
3.130688e-01, 5, 2200.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
3.454846e-01, 5, 2400.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
3.790290e-01, 5, 2600.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
4.444758e-01, 5, 2800.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
4.479714e-01, 5, 3000.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
5.108566e-01, 5, 3200.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
5.095443e-01, 5, 3400.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
5.395328e-01, 5, 3600.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
5.877036e-01, 5, 3800.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
8.570768e-01, 5, 4000.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
6.467534e-01, 5, 4200.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
6.810992e-01, 5, 4400.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
7.241030e-01, 5, 4600.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
9.580899e-01, 5, 4800.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
8.213121e-01, 5, 5000.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
9.385934e-01, 5, 5200.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
8.692824e-01, 5, 5400.000000, 1.000000e+00, 1.000000e+00, 2.000000e+00
